date,hour,day_of_week,day_name,is_weekend,is_rush_hour,route_name,distance_km,normal_duration_min,current_duration_min,delay_min,traffic_level,traffic_label
2026-03-01,23,6,Sunday,True,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-03-01,23,6,Sunday,True,False,Otedola Bridge,9.0,16,19.3,3.3,2,Moderate
2026-03-01,23,6,Sunday,True,False,Ajah,10.5,20,20.4,0.4,0,None
2026-03-01,23,6,Sunday,True,False,Iyana Iba,11.0,19,16.3,-2.7,0,None
2026-03-02,0,0,Monday,False,False,Third Mainland Bridge,11.8,18,13.9,-4.1,0,None
2026-03-02,0,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,20.3,-4.7,0,None
2026-03-02,0,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,20.9,-1.1,1,Light
2026-03-02,0,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,26.4,-3.6,0,None
2026-03-02,0,0,Monday,False,False,Ikorodu Road,14.0,24,20.8,-3.2,0,None
2026-03-02,0,0,Monday,False,False,Oshodi Junction,8.5,15,11.3,-3.7,1,Light
2026-03-02,0,0,Monday,False,False,Obalende-CMS,6.2,12,12.7,0.7,0,None
2026-03-02,0,0,Monday,False,False,Otedola Bridge,9.0,16,14.3,-1.7,1,Light
2026-03-02,0,0,Monday,False,False,Ajah,10.5,20,19.3,-0.7,1,Light
2026-03-02,0,0,Monday,False,False,Iyana Iba,11.0,19,19.3,0.3,1,Light
2026-03-02,1,0,Monday,False,False,Third Mainland Bridge,11.8,18,14.5,-3.5,0,None
2026-03-02,1,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,22.0,-3.0,1,Light
2026-03-02,1,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,24.5,2.5,1,Light
2026-03-02,1,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,21.1,-8.9,0,None
2026-03-02,1,0,Monday,False,False,Ikorodu Road,14.0,24,26.0,2.0,1,Light
2026-03-02,1,0,Monday,False,False,Oshodi Junction,8.5,15,13.4,-1.6,0,None
2026-03-02,1,0,Monday,False,False,Obalende-CMS,6.2,12,10.7,-1.3,0,None
2026-03-02,1,0,Monday,False,False,Otedola Bridge,9.0,16,22.0,6.0,2,Moderate
2026-03-02,1,0,Monday,False,False,Ajah,10.5,20,67.6,47.6,4,Severe
2026-03-02,1,0,Monday,False,False,Iyana Iba,11.0,19,18.8,-0.2,0,None
2026-03-02,2,0,Monday,False,False,Third Mainland Bridge,11.8,18,15.1,-2.9,0,None
2026-03-02,2,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,24.3,-0.7,0,None
2026-03-02,2,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,22.3,0.3,1,Light
2026-03-02,2,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,27.4,-2.6,0,None
2026-03-02,2,0,Monday,False,False,Ikorodu Road,14.0,24,23.4,-0.6,1,Light
2026-03-02,2,0,Monday,False,False,Oshodi Junction,8.5,15,11.3,-3.7,1,Light
2026-03-02,2,0,Monday,False,False,Obalende-CMS,6.2,12,14.2,2.2,0,None
2026-03-02,2,0,Monday,False,False,Otedola Bridge,9.0,16,12.5,-3.5,0,None
2026-03-02,2,0,Monday,False,False,Ajah,10.5,20,64.4,44.4,4,Severe
2026-03-02,2,0,Monday,False,False,Iyana Iba,11.0,19,19.1,0.1,1,Light
2026-03-02,3,0,Monday,False,False,Third Mainland Bridge,11.8,18,20.4,2.4,1,Light
2026-03-02,3,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,18.9,-6.1,0,None
2026-03-02,3,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,22.0,0.0,1,Light
2026-03-02,3,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,26.8,-3.2,0,None
2026-03-02,3,0,Monday,False,False,Ikorodu Road,14.0,24,72.5,48.5,4,Severe
2026-03-02,3,0,Monday,False,False,Oshodi Junction,8.5,15,10.5,-4.5,0,None
2026-03-02,3,0,Monday,False,False,Obalende-CMS,6.2,12,14.4,2.4,0,None
2026-03-02,3,0,Monday,False,False,Otedola Bridge,9.0,16,12.3,-3.7,1,Light
2026-03-02,3,0,Monday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-03-02,3,0,Monday,False,False,Iyana Iba,11.0,19,14.5,-4.5,0,None
2026-03-02,4,0,Monday,False,False,Third Mainland Bridge,11.8,18,20.7,2.7,1,Light
2026-03-02,4,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,20.3,-4.7,0,None
2026-03-02,4,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,23.9,1.9,1,Light
2026-03-02,4,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,22.6,-7.4,0,None
2026-03-02,4,0,Monday,False,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-03-02,4,0,Monday,False,False,Oshodi Junction,8.5,15,16.3,1.3,1,Light
2026-03-02,4,0,Monday,False,False,Obalende-CMS,6.2,12,39.6,27.6,4,Severe
2026-03-02,4,0,Monday,False,False,Otedola Bridge,9.0,16,13.1,-2.9,1,Light
2026-03-02,4,0,Monday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-03-02,4,0,Monday,False,False,Iyana Iba,11.0,19,19.9,0.9,0,None
2026-03-02,5,0,Monday,False,False,Third Mainland Bridge,11.8,18,16.6,-1.4,0,None
2026-03-02,5,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,77.8,52.8,4,Severe
2026-03-02,5,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,18.1,-3.9,1,Light
2026-03-02,5,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,21.0,-9.0,0,None
2026-03-02,5,0,Monday,False,False,Ikorodu Road,14.0,24,20.0,-4.0,0,None
2026-03-02,5,0,Monday,False,False,Oshodi Junction,8.5,15,16.5,1.5,1,Light
2026-03-02,5,0,Monday,False,False,Obalende-CMS,6.2,12,11.5,-0.5,0,None
2026-03-02,5,0,Monday,False,False,Otedola Bridge,9.0,16,13.1,-2.9,1,Light
2026-03-02,5,0,Monday,False,False,Ajah,10.5,20,14.2,-5.8,0,None
2026-03-02,5,0,Monday,False,False,Iyana Iba,11.0,19,18.6,-0.4,0,None
2026-03-02,6,0,Monday,False,False,Third Mainland Bridge,11.8,18,19.8,1.8,1,Light
2026-03-02,6,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,25.1,0.1,1,Light
2026-03-02,6,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,28.9,6.9,2,Moderate
2026-03-02,6,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,29.9,-0.1,1,Light
2026-03-02,6,0,Monday,False,False,Ikorodu Road,14.0,24,22.5,-1.5,1,Light
2026-03-02,6,0,Monday,False,False,Oshodi Junction,8.5,15,14.9,-0.1,1,Light
2026-03-02,6,0,Monday,False,False,Obalende-CMS,6.2,12,19.8,7.8,2,Moderate
2026-03-02,6,0,Monday,False,False,Otedola Bridge,9.0,16,22.1,6.1,2,Moderate
2026-03-02,6,0,Monday,False,False,Ajah,10.5,20,15.7,-4.3,0,None
2026-03-02,6,0,Monday,False,False,Iyana Iba,11.0,19,16.4,-2.6,0,None
2026-03-02,7,0,Monday,False,True,Third Mainland Bridge,11.8,18,59.6,41.6,4,Severe
2026-03-02,7,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,59.8,34.8,3,Heavy
2026-03-02,7,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,83.5,61.5,4,Severe
2026-03-02,7,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,75.6,45.6,3,Heavy
2026-03-02,7,0,Monday,False,True,Ikorodu Road,14.0,24,75.8,51.8,4,Severe
2026-03-02,7,0,Monday,False,True,Oshodi Junction,8.5,15,41.0,26.0,3,Heavy
2026-03-02,7,0,Monday,False,True,Obalende-CMS,6.2,12,28.2,16.2,3,Heavy
2026-03-02,7,0,Monday,False,True,Otedola Bridge,9.0,16,69.6,53.6,4,Severe
2026-03-02,7,0,Monday,False,True,Ajah,10.5,20,71.8,51.8,4,Severe
2026-03-02,7,0,Monday,False,True,Iyana Iba,11.0,19,63.6,44.6,4,Severe
2026-03-02,8,0,Monday,False,True,Third Mainland Bridge,11.8,18,62.9,44.9,4,Severe
2026-03-02,8,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,73.5,48.5,4,Severe
2026-03-02,8,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,86.5,64.5,4,Severe
2026-03-02,8,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,83.4,53.4,4,Severe
2026-03-02,8,0,Monday,False,True,Ikorodu Road,14.0,24,78.3,54.3,4,Severe
2026-03-02,8,0,Monday,False,True,Oshodi Junction,8.5,15,52.7,37.7,4,Severe
2026-03-02,8,0,Monday,False,True,Obalende-CMS,6.2,12,43.3,31.3,4,Severe
2026-03-02,8,0,Monday,False,True,Otedola Bridge,9.0,16,66.4,50.4,4,Severe
2026-03-02,8,0,Monday,False,True,Ajah,10.5,20,64.4,44.4,4,Severe
2026-03-02,8,0,Monday,False,True,Iyana Iba,11.0,19,62.2,43.2,4,Severe
2026-03-02,9,0,Monday,False,True,Third Mainland Bridge,11.8,18,61.6,43.6,4,Severe
2026-03-02,9,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,78.7,53.7,4,Severe
2026-03-02,9,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,88.3,66.3,4,Severe
2026-03-02,9,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,81.2,51.2,4,Severe
2026-03-02,9,0,Monday,False,True,Ikorodu Road,14.0,24,80.8,56.8,4,Severe
2026-03-02,9,0,Monday,False,True,Oshodi Junction,8.5,15,34.9,19.9,3,Heavy
2026-03-02,9,0,Monday,False,True,Obalende-CMS,6.2,12,43.8,31.8,4,Severe
2026-03-02,9,0,Monday,False,True,Otedola Bridge,9.0,16,71.7,55.7,4,Severe
2026-03-02,9,0,Monday,False,True,Ajah,10.5,20,68.3,48.3,4,Severe
2026-03-02,9,0,Monday,False,True,Iyana Iba,11.0,19,59.9,40.9,4,Severe
2026-03-02,10,0,Monday,False,True,Third Mainland Bridge,11.8,18,45.3,27.3,3,Heavy
2026-03-02,10,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,74.2,49.2,4,Severe
2026-03-02,10,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,87.0,65.0,4,Severe
2026-03-02,10,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,80.7,50.7,4,Severe
2026-03-02,10,0,Monday,False,True,Ikorodu Road,14.0,24,74.8,50.8,4,Severe
2026-03-02,10,0,Monday,False,True,Oshodi Junction,8.5,15,32.7,17.7,3,Heavy
2026-03-02,10,0,Monday,False,True,Obalende-CMS,6.2,12,35.9,23.9,4,Severe
2026-03-02,10,0,Monday,False,True,Otedola Bridge,9.0,16,68.8,52.8,4,Severe
2026-03-02,10,0,Monday,False,True,Ajah,10.5,20,69.5,49.5,4,Severe
2026-03-02,10,0,Monday,False,True,Iyana Iba,11.0,19,55.0,36.0,4,Severe
2026-03-02,11,0,Monday,False,False,Third Mainland Bridge,11.8,18,29.0,11.0,2,Moderate
2026-03-02,11,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,36.9,11.9,2,Moderate
2026-03-02,11,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,55.0,33.0,3,Heavy
2026-03-02,11,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,42.4,12.4,2,Moderate
2026-03-02,11,0,Monday,False,False,Ikorodu Road,14.0,24,32.4,8.4,2,Moderate
2026-03-02,11,0,Monday,False,False,Oshodi Junction,8.5,15,60.0,45.0,4,Severe
2026-03-02,11,0,Monday,False,False,Obalende-CMS,6.2,12,10.0,-2.0,1,Light
2026-03-02,11,0,Monday,False,False,Otedola Bridge,9.0,16,24.8,8.8,2,Moderate
2026-03-02,11,0,Monday,False,False,Ajah,10.5,20,25.8,5.8,2,Moderate
2026-03-02,11,0,Monday,False,False,Iyana Iba,11.0,19,61.7,42.7,4,Severe
2026-03-02,12,0,Monday,False,False,Third Mainland Bridge,11.8,18,17.0,-1.0,1,Light
2026-03-02,12,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,61.1,36.1,3,Heavy
2026-03-02,12,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,56.9,34.9,3,Heavy
2026-03-02,12,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,42.1,12.1,2,Moderate
2026-03-02,12,0,Monday,False,False,Ikorodu Road,14.0,24,31.8,7.8,2,Moderate
2026-03-02,12,0,Monday,False,False,Oshodi Junction,8.5,15,38.0,23.0,3,Heavy
2026-03-02,12,0,Monday,False,False,Obalende-CMS,6.2,12,18.2,6.2,2,Moderate
2026-03-02,12,0,Monday,False,False,Otedola Bridge,9.0,16,20.8,4.8,2,Moderate
2026-03-02,12,0,Monday,False,False,Ajah,10.5,20,54.9,34.9,3,Heavy
2026-03-02,12,0,Monday,False,False,Iyana Iba,11.0,19,33.1,14.1,2,Moderate
2026-03-02,13,0,Monday,False,False,Third Mainland Bridge,11.8,18,48.0,30.0,3,Heavy
2026-03-02,13,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,39.9,14.9,2,Moderate
2026-03-02,13,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,58.1,36.1,3,Heavy
2026-03-02,13,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,40.3,10.3,2,Moderate
2026-03-02,13,0,Monday,False,False,Ikorodu Road,14.0,24,26.0,2.0,1,Light
2026-03-02,13,0,Monday,False,False,Oshodi Junction,8.5,15,34.2,19.2,3,Heavy
2026-03-02,13,0,Monday,False,False,Obalende-CMS,6.2,12,40.3,28.3,4,Severe
2026-03-02,13,0,Monday,False,False,Otedola Bridge,9.0,16,41.1,25.1,3,Heavy
2026-03-02,13,0,Monday,False,False,Ajah,10.5,20,28.8,8.8,2,Moderate
2026-03-02,13,0,Monday,False,False,Iyana Iba,11.0,19,32.7,13.7,2,Moderate
2026-03-02,14,0,Monday,False,False,Third Mainland Bridge,11.8,18,47.0,29.0,3,Heavy
2026-03-02,14,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,40.0,15.0,2,Moderate
2026-03-02,14,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,54.7,32.7,3,Heavy
2026-03-02,14,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,33.9,3.9,1,Light
2026-03-02,14,0,Monday,False,False,Ikorodu Road,14.0,24,20.5,-3.5,1,Light
2026-03-02,14,0,Monday,False,False,Oshodi Junction,8.5,15,39.7,24.7,3,Heavy
2026-03-02,14,0,Monday,False,False,Obalende-CMS,6.2,12,16.7,4.7,1,Light
2026-03-02,14,0,Monday,False,False,Otedola Bridge,9.0,16,22.0,6.0,2,Moderate
2026-03-02,14,0,Monday,False,False,Ajah,10.5,20,33.1,13.1,2,Moderate
2026-03-02,14,0,Monday,False,False,Iyana Iba,11.0,19,23.8,4.8,1,Light
2026-03-02,15,0,Monday,False,False,Third Mainland Bridge,11.8,18,23.9,5.9,2,Moderate
2026-03-02,15,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,64.7,39.7,3,Heavy
2026-03-02,15,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,52.9,30.9,3,Heavy
2026-03-02,15,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,44.1,14.1,2,Moderate
2026-03-02,15,0,Monday,False,False,Ikorodu Road,14.0,24,34.4,10.4,2,Moderate
2026-03-02,15,0,Monday,False,False,Oshodi Junction,8.5,15,55.7,40.7,4,Severe
2026-03-02,15,0,Monday,False,False,Obalende-CMS,6.2,12,16.0,4.0,1,Light
2026-03-02,15,0,Monday,False,False,Otedola Bridge,9.0,16,41.2,25.2,3,Heavy
2026-03-02,15,0,Monday,False,False,Ajah,10.5,20,30.2,10.2,2,Moderate
2026-03-02,15,0,Monday,False,False,Iyana Iba,11.0,19,30.0,11.0,2,Moderate
2026-03-02,16,0,Monday,False,False,Third Mainland Bridge,11.8,18,22.6,4.6,2,Moderate
2026-03-02,16,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,33.8,8.8,2,Moderate
2026-03-02,16,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,86.4,64.4,4,Severe
2026-03-02,16,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,43.6,13.6,2,Moderate
2026-03-02,16,0,Monday,False,False,Ikorodu Road,14.0,24,39.1,15.1,2,Moderate
2026-03-02,16,0,Monday,False,False,Oshodi Junction,8.5,15,35.3,20.3,3,Heavy
2026-03-02,16,0,Monday,False,False,Obalende-CMS,6.2,12,25.1,13.1,3,Heavy
2026-03-02,16,0,Monday,False,False,Otedola Bridge,9.0,16,72.0,56.0,4,Severe
2026-03-02,16,0,Monday,False,False,Ajah,10.5,20,34.2,14.2,2,Moderate
2026-03-02,16,0,Monday,False,False,Iyana Iba,11.0,19,27.3,8.3,2,Moderate
2026-03-02,17,0,Monday,False,True,Third Mainland Bridge,11.8,18,63.0,45.0,4,Severe
2026-03-02,17,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,73.2,48.2,4,Severe
2026-03-02,17,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,88.0,66.0,4,Severe
2026-03-02,17,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,85.0,55.0,4,Severe
2026-03-02,17,0,Monday,False,True,Ikorodu Road,14.0,24,80.4,56.4,4,Severe
2026-03-02,17,0,Monday,False,True,Oshodi Junction,8.5,15,60.2,45.2,4,Severe
2026-03-02,17,0,Monday,False,True,Obalende-CMS,6.2,12,41.6,29.6,4,Severe
2026-03-02,17,0,Monday,False,True,Otedola Bridge,9.0,16,69.8,53.8,4,Severe
2026-03-02,17,0,Monday,False,True,Ajah,10.5,20,67.6,47.6,4,Severe
2026-03-02,17,0,Monday,False,True,Iyana Iba,11.0,19,48.9,29.9,3,Heavy
2026-03-02,18,0,Monday,False,True,Third Mainland Bridge,11.8,18,66.0,48.0,4,Severe
2026-03-02,18,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,72.6,47.6,4,Severe
2026-03-02,18,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,91.9,69.9,4,Severe
2026-03-02,18,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,80.0,50.0,4,Severe
2026-03-02,18,0,Monday,False,True,Ikorodu Road,14.0,24,76.8,52.8,4,Severe
2026-03-02,18,0,Monday,False,True,Oshodi Junction,8.5,15,58.8,43.8,4,Severe
2026-03-02,18,0,Monday,False,True,Obalende-CMS,6.2,12,37.8,25.8,4,Severe
2026-03-02,18,0,Monday,False,True,Otedola Bridge,9.0,16,70.9,54.9,4,Severe
2026-03-02,18,0,Monday,False,True,Ajah,10.5,20,70.9,50.9,4,Severe
2026-03-02,18,0,Monday,False,True,Iyana Iba,11.0,19,59.2,40.2,4,Severe
2026-03-02,19,0,Monday,False,True,Third Mainland Bridge,11.8,18,63.1,45.1,4,Severe
2026-03-02,19,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,72.9,47.9,4,Severe
2026-03-02,19,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,83.5,61.5,4,Severe
2026-03-02,19,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,78.6,48.6,3,Heavy
2026-03-02,19,0,Monday,False,True,Ikorodu Road,14.0,24,80.7,56.7,4,Severe
2026-03-02,19,0,Monday,False,True,Oshodi Junction,8.5,15,60.4,45.4,4,Severe
2026-03-02,19,0,Monday,False,True,Obalende-CMS,6.2,12,42.1,30.1,4,Severe
2026-03-02,19,0,Monday,False,True,Otedola Bridge,9.0,16,68.6,52.6,4,Severe
2026-03-02,19,0,Monday,False,True,Ajah,10.5,20,72.9,52.9,4,Severe
2026-03-02,19,0,Monday,False,True,Iyana Iba,11.0,19,62.1,43.1,4,Severe
2026-03-02,20,0,Monday,False,True,Third Mainland Bridge,11.8,18,58.6,40.6,4,Severe
2026-03-02,20,0,Monday,False,True,Lekki-Epe Expressway,15.2,25,65.1,40.1,3,Heavy
2026-03-02,20,0,Monday,False,True,Apapa-Oshodi Expressway,12.5,22,52.2,30.2,3,Heavy
2026-03-02,20,0,Monday,False,True,Lagos-Ibadan Expressway,18.0,30,79.7,49.7,3,Heavy
2026-03-02,20,0,Monday,False,True,Ikorodu Road,14.0,24,76.1,52.1,4,Severe
2026-03-02,20,0,Monday,False,True,Oshodi Junction,8.5,15,54.7,39.7,4,Severe
2026-03-02,20,0,Monday,False,True,Obalende-CMS,6.2,12,35.4,23.4,4,Severe
2026-03-02,20,0,Monday,False,True,Otedola Bridge,9.0,16,69.4,53.4,4,Severe
2026-03-02,20,0,Monday,False,True,Ajah,10.5,20,46.5,26.5,3,Heavy
2026-03-02,20,0,Monday,False,True,Iyana Iba,11.0,19,59.8,40.8,4,Severe
2026-03-02,21,0,Monday,False,False,Third Mainland Bridge,11.8,18,65.7,47.7,4,Severe
2026-03-02,21,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,21.0,-4.0,1,Light
2026-03-02,21,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,35.9,13.9,2,Moderate
2026-03-02,21,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,79.6,49.6,4,Severe
2026-03-02,21,0,Monday,False,False,Ikorodu Road,14.0,24,23.1,-0.9,1,Light
2026-03-02,21,0,Monday,False,False,Oshodi Junction,8.5,15,26.5,11.5,2,Moderate
2026-03-02,21,0,Monday,False,False,Obalende-CMS,6.2,12,17.0,5.0,1,Light
2026-03-02,21,0,Monday,False,False,Otedola Bridge,9.0,16,24.9,8.9,2,Moderate
2026-03-02,21,0,Monday,False,False,Ajah,10.5,20,17.5,-2.5,1,Light
2026-03-02,21,0,Monday,False,False,Iyana Iba,11.0,19,23.7,4.7,2,Moderate
2026-03-02,22,0,Monday,False,False,Third Mainland Bridge,11.8,18,17.4,-0.6,0,None
2026-03-02,22,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,18.0,-7.0,0,None
2026-03-02,22,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,37.3,15.3,2,Moderate
2026-03-02,22,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,43.4,13.4,2,Moderate
2026-03-02,22,0,Monday,False,False,Ikorodu Road,14.0,24,25.7,1.7,1,Light
2026-03-02,22,0,Monday,False,False,Oshodi Junction,8.5,15,25.7,10.7,2,Moderate
2026-03-02,22,0,Monday,False,False,Obalende-CMS,6.2,12,16.5,4.5,1,Light
2026-03-02,22,0,Monday,False,False,Otedola Bridge,9.0,16,28.0,12.0,2,Moderate
2026-03-02,22,0,Monday,False,False,Ajah,10.5,20,19.0,-1.0,1,Light
2026-03-02,22,0,Monday,False,False,Iyana Iba,11.0,19,17.8,-1.2,0,None
2026-03-02,23,0,Monday,False,False,Third Mainland Bridge,11.8,18,20.0,2.0,1,Light
2026-03-02,23,0,Monday,False,False,Lekki-Epe Expressway,15.2,25,36.6,11.6,2,Moderate
2026-03-02,23,0,Monday,False,False,Apapa-Oshodi Expressway,12.5,22,30.0,8.0,2,Moderate
2026-03-02,23,0,Monday,False,False,Lagos-Ibadan Expressway,18.0,30,21.0,-9.0,0,None
2026-03-02,23,0,Monday,False,False,Ikorodu Road,14.0,24,26.9,2.9,1,Light
2026-03-02,23,0,Monday,False,False,Oshodi Junction,8.5,15,19.2,4.2,2,Moderate
2026-03-02,23,0,Monday,False,False,Obalende-CMS,6.2,12,10.1,-1.9,1,Light
2026-03-02,23,0,Monday,False,False,Otedola Bridge,9.0,16,11.5,-4.5,1,Light
2026-03-02,23,0,Monday,False,False,Ajah,10.5,20,19.9,-0.1,1,Light
2026-03-02,23,0,Monday,False,False,Iyana Iba,11.0,19,23.9,4.9,2,Moderate
2026-03-03,0,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-03-03,0,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-03-03,0,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,20.8,-1.2,1,Light
2026-03-03,0,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,23.0,-7.0,0,None
2026-03-03,0,1,Tuesday,False,False,Ikorodu Road,14.0,24,76.3,52.3,4,Severe
2026-03-03,0,1,Tuesday,False,False,Oshodi Junction,8.5,15,19.4,4.4,1,Light
2026-03-03,0,1,Tuesday,False,False,Obalende-CMS,6.2,12,9.7,-2.3,0,None
2026-03-03,0,1,Tuesday,False,False,Otedola Bridge,9.0,16,62.2,46.2,4,Severe
2026-03-03,0,1,Tuesday,False,False,Ajah,10.5,20,19.3,-0.7,0,None
2026-03-03,0,1,Tuesday,False,False,Iyana Iba,11.0,19,14.9,-4.1,0,None
2026-03-03,1,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,16.8,-1.2,0,None
2026-03-03,1,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,70.5,45.5,4,Severe
2026-03-03,1,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,19.8,-2.2,1,Light
2026-03-03,1,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,29.2,-0.8,1,Light
2026-03-03,1,1,Tuesday,False,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-03-03,1,1,Tuesday,False,False,Oshodi Junction,8.5,15,19.8,4.8,1,Light
2026-03-03,1,1,Tuesday,False,False,Obalende-CMS,6.2,12,10.8,-1.2,0,None
2026-03-03,1,1,Tuesday,False,False,Otedola Bridge,9.0,16,14.5,-1.5,1,Light
2026-03-03,1,1,Tuesday,False,False,Ajah,10.5,20,20.2,0.2,0,None
2026-03-03,1,1,Tuesday,False,False,Iyana Iba,11.0,19,16.2,-2.8,0,None
2026-03-03,2,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,18.2,0.2,0,None
2026-03-03,2,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-03-03,2,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,20.2,-1.8,1,Light
2026-03-03,2,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,21.0,-9.0,0,None
2026-03-03,2,1,Tuesday,False,False,Ikorodu Road,14.0,24,19.4,-4.6,0,None
2026-03-03,2,1,Tuesday,False,False,Oshodi Junction,8.5,15,21.8,6.8,2,Moderate
2026-03-03,2,1,Tuesday,False,False,Obalende-CMS,6.2,12,11.0,-1.0,0,None
2026-03-03,2,1,Tuesday,False,False,Otedola Bridge,9.0,16,20.9,4.9,2,Moderate
2026-03-03,2,1,Tuesday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-03-03,2,1,Tuesday,False,False,Iyana Iba,11.0,19,16.7,-2.3,1,Light
2026-03-03,3,1,Tuesday,False,False,Third Mainland Bridge,11.8,18,17.9,-0.1,0,None
2026-03-03,3,1,Tuesday,False,False,Lekki-Epe Expressway,15.2,25,20.4,-4.6,0,None
2026-03-03,3,1,Tuesday,False,False,Apapa-Oshodi Expressway,12.5,22,22.7,0.7,1,Light
2026-03-03,3,1,Tuesday,False,False,Lagos-Ibadan Expressway,18.0,30,26.3,-3.7,0,None
2026-03-03,3,1,Tuesday,False,False,Ikorodu Road,14.0,24,22.2,-1.8,0,None
2026-03-03,3,1,Tuesday,False,False,Oshodi Junction,8.5,15,19.1,4.1,1,Light
2026-03-03,3,1,Tuesday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
